PitchNo;Date;Time;PAofInning;PitchofPA;Pitcher;PitcherId;PitcherThrows;PitcherTeam;Batter;BatterId;BatterSide;BatterTeam;PitcherSet;Inning;Top/Bottom;Outs;Balls;Strikes;TaggedPitchType;AutoPitchType;PitchCall;KorBB;HitType;PlayResult;OutsOnPlay;RunsScored;Notes;RelSpeed;VertRelAngle;HorzRelAngle;SpinRate;SpinAxis;Tilt;RelHeight;RelSide;Extension;VertBreak;InducedVertBreak;HorzBreak;PlateLocHeight;PlateLocSide;ZoneSpeed;VertApprAngle;HorzApprAngle;ZoneTime;ExitSpeed;Angle;Direction;HitSpinRate;PositionAt110X;PositionAt110Y;PositionAt110Z;Distance;LastTrackedDistance;Bearing;HangTime;pfxx;pfxz;x0;y0;z0;vx0;vy0;vz0;ax0;ay0;az0;HomeTeam;AwayTeam;Stadium;Level;League;GameID;PitchUUID;yt_RelSpeed;yt_RelHeight;yt_RelSide;yt_VertRelAngle;yt_HorzRelAngle;yt_ZoneSpeed;yt_PlateLocHeight;yt_PlateLocSide;yt_VertApprAngle;yt_HorzApprAngle;yt_ZoneTime;yt_HorzBreak;yt_InducedVertBreak;yt_OutOfPlane;yt_FSRI;yt_EffectiveSpin;yt_GyroSpin;yt_Efficiency;yt_SpinComponentX;yt_SpinComponentY;yt_SpinComponentZ;yt_HitVelocityX;yt_HitVelocityY;yt_HitVelocityZ;yt_HitLocationX;yt_HitLocationY;yt_HitLocationZ;yt_GroundLocationX;yt_GroundLocationY;yt_HitBreakX;yt_HitBreakY;yt_HitBreakT;yt_HitSpinComponentX;yt_HitSpinComponentY;yt_HitSpinComponentZ;yt_SessionName;Note;yt_PitchSpinConfidence;yt_PitchReleaseConfidence;yt_HitSpinConfidence;yt_EffectiveBattingSpeed;yt_ReleaseAccuracy;yt_ZoneAccuracy;yt_SeamLat;yt_SeamLong;yt_ReleaseDistance
1;08/31/2021;7:10:11 PM;1;1;Jared Mortensen;;Right;Equipe quebec;Jackie Urbaez;;Right;Sussex county miners;;1;Top;0;0;0;Fastball;;BallCalled;;;;;;;89.32303180765258;-1.1837960952894127;-2.590376791489522;2158.161610161574;213.44999124620918;1:00;5.811680017972031;2.1090094081142747;5.921880374503235;-21.418203628716267;14.505426996680374;8.05268385556483;3.070348267499069;1.537535621983402;80.20820081483019;-5.057468857567949;0.7489143779346862;0.4261542996199943;;;;;;;;;;;;-5.087542019874263;8.20905038512198;-1.9064169179313397;50.000000000000064;5.705364549547899;5.616308168545727;-129.8400769204072;-3.3472077379996206;-8.635825655840511;28.6205094032854;-18.239633388750406;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;97f9be66-0ab0-11ec-bb87-6f7fef39c2b0;89.50828282849564;5.811317947837609;2.112278092799329;-1.1802155961650267;-2.6296227627652127;80.3651433795359;3.071258745171642;1.53482125056501;-5.042946271422918;0.7072230859026489;0.42600623404214744;8.444039275384931;13.109241567474603;-24.886045187531153;80.06215331296468;1957.7688204747456;-908.1865343375896;90.71465321488014;-0.756893352462751;-0.4208148871064372;-0.5000272830429299;;;;;;;;;;;;;;;;;0.9464994617475673;1;;;high;high;17.94406201833178;-87.69008008320168;54.57811962549676
2;08/31/2021;7:10:23 PM;1;2;Jared Mortensen;;Right;Equipe quebec;Jackie Urbaez;;Right;Sussex county miners;;1;Top;0;1;0;Fastball;;StrikeCalled;;;;0;0;;90.00579795856049;-1.9088414804302236;-3.6091273890668294;775.1058546559285;38.7921033767549;7:15;5.865623064417377;2.076704507795951;5.896559536502152;-38.43384785607419;-3.775466037661978;-3.959034504497815;2.181275227848183;0.7077217151221532;81.02391662875095;-6.610089802001637;-0.48185512617467674;0.4237167801289113;;;;;;;;;;;;1.0733014732925408;-1.475435441487684;-1.784080777275642;50.00000000000005;5.689920858266128;8.369995953886546;-130.65491211028328;-5.615320514415795;1.844488717479066;29.02531137701669;-34.709613072039325;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;9f72458c-0ab0-11ec-bd10-5b216ae8e47a;90.13876484850185;5.85950202804064;2.07506942289421;-1.8369615857327353;-3.5897712037252294;81.12657565585627;2.1866020360551617;0.7091007236122673;-6.529859878128634;-0.4609317631053979;0.42360705553941097;-4.137699046277046;-5.677594839186027;20.78432563399363;93.95563628874855;724.6641255620852;275.0472523862687;93.49227866221776;0.7287015547540442;0.3548512125590419;0.5857257558315294;;;;;;;;;;;;;;;;;0.8238986108316912;1;;;high;high;5.4399273401263555;21.915515772695176;54.60344046349785
3;08/31/2021;7:10:36 PM;1;3;Jared Mortensen;;Right;Equipe quebec;Jackie Urbaez;;Right;Sussex county miners;;1;Top;0;1;1;Fastball;;Foul;;;;0;0;;87.26813785872713;-2.5805481626993574;-3.6812594935782386;2251.4184072797434;209.08232363529436;1:00;5.842236524792997;2.260710521966199;5.9328458867189084;-22.700078068364437;14.068989227587519;5.456039924650123;1.633818562416683;0.42393889167582083;78.97080663754123;-6.72741819266767;-0.5500405494402;0.4399573483098812;84.40547697864557;24.420176563493953;-53.99337151815206;;;;;260.5125618440014;;-53.82275328489527;2.9307239059862096;-3.4285033684583732;8.102973538589099;-1.31485473358001;50.000000000000036;5.541528137467673;3.3090289200022145;-125.6427690257678;-5.789045123088776;-5.460857964219222;26.307942183222735;-19.267780340606624;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;a7599f02-0ab0-11ec-b69a-09fc826390bc;87.44688233295291;5.841367840923044;2.2638191265450867;-2.57089049027396;-3.7183572408861796;79.12086879555183;1.6351875935381923;0.4213749175321425;-6.706034965406023;-0.5891621937661148;0.43981428828417746;5.7976929151612975;12.7200053399945;-44.392651507679645;80.90096264806441;1608.7789506283677;-1575.02861328077;71.45624044942231;-0.6244719636862148;-0.6995717047475793;-0.34732433903550225;-62.17129339026877;45.181078792286975;34.8953426883724;-0.35786404225653695;1.1324037408478054;1.556206297623544;-210.28438256526113;153.77669956034165;;;;;;;;;0.9900003820340687;1;;42.20834954059971;high;high;17.189133616742073;-88.60104502919762;54.56715411328109
4;08/31/2021;7:10:53 PM;1;4;Jared Mortensen;;Right;Equipe quebec;Jackie Urbaez;;Right;Sussex county miners;;1;Top;0;1;2;Fastball;;BallCalled;;;;0;0;;90.9675138024434;-0.36630197545916005;-4.543669230516407;2262.716652561779;210.39648520405902;1:00;5.817843037389975;2.0543622919630207;6.066782882816797;-19.295453496376282;14.434205402588752;6.81948619402219;3.9356319431975626;-0.3238300520094761;80.94188656817118;-4.122801428931963;-1.2972292995209;0.41800116970563406;;;;;;;;;;;;-5.041032075639923;7.951695849495274;-1.7057013375102044;50.0;5.77910945159931;10.273044782390974;-132.01034909585277;-1.4624377891088753;-8.84853873018944;29.490457555249378;-18.216413998844224;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;b10186b5-0ab0-11ec-88e6-41f43b05e653;91.15541747194345;5.8177094435491545;2.0573256503442017;-0.36538982794239955;-4.580166453796302;81.10238451138414;3.9364080038533107;-0.32641876806945563;-4.110168738208425;-1.337019293284904;0.4178581575550308;7.155603276853353;13.208888171022204;-35.65487800965685;92.22022997265967;1838.5541842190214;-1318.9409241778465;81.25428264018237;-0.7008545166466713;-0.5829014970498324;-0.4111311119740573;;;;;;;;;;;;;;;;;0.994822772862081;1;;;high;high;7.001793024606374;11.767330549921214;54.433217117183204
5;08/31/2021;7:11:05 PM;1;5;Jared Mortensen;;Right;Equipe quebec;Jackie Urbaez;;Right;Sussex county miners;;1;Top;0;2;2;Fastball;;FoulTip;;;;0;0;;89.10581301136621;-2.7021097955325906;-4.467299818647001;2299.088284797161;206.1743269017093;12:45;5.680800010369794;2.171749279300501;6.080354270190312;-21.890335154855;13.230587643615404;4.021866568629545;1.1803730052206765;-0.5823647807314106;80.27260354868348;-7.447699785412137;-2.2760207442692333;0.4265348113969602;;;;;;;;;;;;-3.463400381290447;7.963234775950721;-1.8285934113299225;50.000000000000064;5.459929074606162;9.969010077938304;-129.20656463643192;-6.800045515152656;-5.839378993983825;27.582783233970794;-18.74783813033159;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;b84e8957-0ab0-11ec-9941-d39dd8479e07;89.28277443544899;5.679897248510559;2.1744599341230293;-2.691716762795437;-4.5004567786811425;80.42155624137405;1.18179036319503;-0.5846508859379835;-7.42543780315454;-2.3110979600793082;0.4263940351603199;4.3277839363776245;11.958065625289047;-51.84669006954668;72.88845511323206;1420.302694525829;-1807.9123864873047;61.776779252786994;-0.5544194797046631;-0.7863605753820843;-0.2724996990984906;;;;;;;;;;;;;;;;;0.9973952173547377;1;;;high;high;24.400390398091186;41.747622453007644;54.41964572980969
6;08/31/2021;7:11:26 PM;2;1;Jared Mortensen;;Right;Equipe quebec;Chuck Taylor;1488648;Switch;Sussex county miners;;1;Top;0;0;0;Fastball;;Foul;;;;0;0;;88.26567190700338;-2.415060727904367;-5.241424028646401;1743.1946886746025;203.0623234547058;12:45;5.9661465674538485;2.0427440126487153;5.950745965750745;-22.910212162110614;13.129401236363275;3.930151522788493;1.3106786028359234;-0.4635611114425964;78.6333573306874;-7.957925664207626;-1.3514025692896108;0.43207743312575525;;;;;;;;;;;;-3.6252504104058896;7.792918830892329;-1.6276178229180511;50.000000000000014;5.760619836165969;11.60350718606087;-127.84375215175896;-6.139637743783115;-5.984390979737444;26.98808006446527;-19.309869770019592;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;c4cab70f-0ab0-11ec-8903-0db64a666816;88.4428869721612;5.964986275189602;2.0448831777356298;-2.40178910313589;-5.267050158748137;78.77776293803457;1.3124189554179349;-0.46537309116704273;-7.931000860013122;-1.3791413572511468;0.43193252005082816;4.167372875460031;11.799249984283948;-37.759925567928704;25.732508506660967;1378.140960795699;-1067.4526756725343;79.05835015155628;-0.7273995078527465;-0.6123542497046885;-0.30969699521337024;;;;;;;;;;;;;;;;;0.9963029067629503;1;;;high;high;66.84074234400514;-39.55235010624301;54.54925403424925
7;08/31/2021;7:11:45 PM;2;2;Jared Mortensen;;Right;Equipe quebec;Chuck Taylor;1488648;Switch;Sussex county miners;;1;Top;0;0;1;Fastball;;StrikeSwinging;;;;0;0;;92.21683174256553;-1.2053167090384396;-4.0558079042708375;2269.8507175644168;216.30712926923636;1:15;5.708281728745505;2.1792859511528673;6.148434943322371;-19.349019330343044;13.314586350873558;7.730247129442318;3.0868147740630523;0.7053266541457653;81.80262210909103;-4.719404915077007;-0.39721796844030943;0.41134250118517895;;;;;;;;;;;;-5.393807144923355;7.6068188962928955;-1.8747267303227948;49.99999999999999;5.606504933710407;9.24826153816461;-133.90757592866242;-3.4415782890481696;-9.750016173934222;30.119290323123494;-18.42372346600705;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;cfeec62e-0ab0-11ec-82ce-ff515d7975a7;92.4027755115877;5.707942783617951;2.1826094635374735;-1.2018883640228588;-4.096135892575347;81.95950261509655;3.087765826502464;0.7024578610569178;-4.704218910220448;-0.44120522628086806;0.41120503610279463;8.10057775760278;12.132101053814933;-36.575853009115725;91.3203517090393;1822.846010863448;-1352.5733624121508;80.30686761724087;-0.6471565966637758;-0.595886483611346;-0.4755077686472263;;;;;;;;;;;;;;;;;0.9956011947522109;1;;;high;high;7.811683461864616;-9.118728018867763;54.35156505667763
8;08/31/2021;7:12:17 PM;2;3;Jared Mortensen;;Right;Equipe quebec;Chuck Taylor;1488648;Switch;Sussex county miners;;1;Top;0;0;2;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;ffc9a033-0649-4ba6-866c-bf3071128dcd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;08/31/2021;7:12:19 PM;2;3;Jared Mortensen;;Right;Equipe quebec;Chuck Taylor;1488648;Switch;Sussex county miners;;1;Top;1;0;2;Fastball;;StrikeCalled;Strikeout;;;1;0;;91.68827286302886;-2.9730259940636197;-3.7623699953634593;732.2113726265817;232.35333155540806;1:45;5.773653552916296;2.21420960051114;5.98335591334547;-28.379155443316645;4.80027346408642;3.4732343828846655;1.326092732691339;0.7940176667321851;81.58058564917617;-7.028151789949343;-0.5309664141219717;0.4145777361725058;;;;;;;;;;;;-2.9281177154393645;3.4275420020553473;-1.9191206965955265;49.99999999999996;5.522827236120439;8.634758701161882;-133.03906066327903;-7.855291365983433;-5.247207753804343;28.576772091580477;-26.031869961580007;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;e8f46e19-0ab0-11ec-99dc-2b4f9a7ad66b;91.8452512601262;5.7703904314277485;2.215822848652977;-2.934438150043771;-3.7817425520135415;81.70711686552279;1.329317598053157;0.7926440000790959;-6.978663057048818;-0.5521298792544341;0.41445633029305384;3.651606640548148;3.4154242338818794;-43.40724454071661;92.73812318032036;531.9426178182381;-503.1605564354015;72.6487784408563;-0.4437316886033949;-0.6871793791326523;-0.575227511011115;;;;;;;;;;;;;;;;;0.7590458313248067;1;;;high;high;6.5356891377118655;80.89805983123964;54.51664408665453
10;08/31/2021;7:12:33 PM;3;1;Jared Mortensen;;Right;Equipe quebec;Chuck Taylor;1488648;Switch;Sussex county miners;;1;Top;2;0;0;Curveball;;StrikeCalled;;;;0;0;;74.23667209924008;1.7410117705182326;-1.5602619629725576;2410.611059226765;36.16081902405537;7:15;6.053660245107218;1.808720607690979;5.839987345689041;-63.60613100280684;-11.32841502925028;-11.234158532133751;2.4880252069725857;0.6179821903463585;67.13449604084893;-10.309812097620751;-1.9286749567421115;0.5158718592965478;;;;;;;;;;;;5.558176933456994;-6.558427982913125;-1.6752846390213736;49.99999999999999;6.159163052030993;3.2403202305831087;-107.85930817911238;1.596967649152235;6.440274680262016;21.631139249095682;-39.77331786881205;Equipe Quebec;Sussex County Miners;;Independent;Frontier;740dd30a-676e-463d-a385-37de2f39bb0c;f29af075-0ab0-11ec-bc24-f1d08960fca1;74.30877534251812;6.040595502235076;1.8083980465874656;1.8991028228816111;-1.5566797440012698;67.15141136430736;2.4989098590143284;0.6184220143352681;-10.147947617016696;-1.9217036087443415;0.5157958339045875;-11.276150270362217;-15.181817879281503;-34.46055734122373;78.29023013095163;1987.5871632812032;-1364.0172092851926;82.45159067339331;0.6656844617280393;-0.5658387752202211;0.48650866166095197;;;;;;;;;;;;;;;;;0.9808164260957423;1;;;high;high;19.538792882143518;58.394863845007414;54.66001265431096
