PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,07/27/2022,7:08:07 PM,1,1,Joel Huertas,,Left,Equipe quebec,Kemuel Thomas-rivera,,Right,Lake erie crushers,,1,Top,0,0,0,Cutter,,HitByPitch,,,,0,0,,83.94844117259161,0.5888477030490333,6.0702143477675286,2052.649355230553,130.11690824624873,10:15,5.464620490357343,-3.3258546539367853,6.906117163349702,-28.104103200719372,10.317912175511417,-8.369419955854745,3.8856535476992002,1.9083680819666968,76.41109189551942,-4.694326897816171,5.915661108384931,0.44779172629766617,,,,,,,,,,,,6.854714835125776,5.789670213891508,3.7962441759494308,50.00000000000002,5.659428123001515,-15.767927992825985,-121.22761888946941,0.6895318678872738,10.176816680797746,24.21792504150835,-23.57844585539377,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,fa738dfa-0e00-11ed-8c40-8f780ca7baaa,84.11762550541052,5.462616979089658,-3.3299990398491905,0.612616294551601,6.121078963775343,76.5533936521078,3.8877527422586424,1.9116796981774211,-4.660479264396782,5.967277918537557,0.4476558229078536,-8.833565870247337,8.818742340269223,48.882985630372914,94.40541134506798,1349.8201362579584,1546.4006516038949,65.75989868013025,-0.4237234688624088,0.7533681520730089,0.5028865173946374,,,,,,,,,,,,,,,,,0.9977443011881053,1,,,high,high,5.035129789440971,24.94134336372272,53.593882836650295,Jeffry Parra,,Equipe quebec
2,07/27/2022,7:09:02 PM,2,1,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,0,0,Fastball,,BallCalled,,,,0,0,,86.1218638503572,-1.4126167799452205,4.716279878733741,2162.5787680731496,125.13290140274165,10:15,5.346702699720362,-3.247963446709701,6.551303227738569,-28.254147107405235,8.916814705395982,-6.795586083368832,2.079926134837806,1.6016685298132112,78.67769910701533,-6.299827220562,5.430125272559031,0.4388068735508272,,,,,,,,,,,,5.648480040941378,5.198596631758001,3.5514480091457465,50.00000000000002,5.243784670143323,-14.45729498936142,-124.45116229518966,-2.878035978365323,8.849425146929873,25.219199789306952,-24.029452910722192,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,1b3aecb0-0e01-11ed-9902-b118180bf541,86.28779563625439,5.344200665907848,-3.252207305578148,-1.383416539315706,4.766865474748843,78.81722034652992,2.0822687377531133,1.6049176833809708,-6.262425589377603,5.480728829709599,0.43867985522968306,-7.2807224997325175,7.470235247950419,60.17132742262869,92.89741292164219,1075.6842983131223,1876.0730845261298,49.740814725169685,-0.2862459384745476,0.867516648282691,0.40679002895743555,,,,,,,,,,,,,,,,,0.9968198620168253,1,,,high,high,6.392328370522013,-72.90182695705887,53.94869677226143,Jeffry Parra,,Equipe quebec
3,07/27/2022,7:09:20 PM,2,2,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,1,0,Fastball,,BallCalled,,,,0,0,,85.24122579766531,0.15827238926054116,3.5937888897615724,2148.713490456563,126.20241006502876,10:15,5.454443676548023,-3.4036506237830713,6.781710261369613,-28.05203547936675,9.139806988839055,-8.669654453165233,3.528440471232634,-0.14492232190589563,78.0313161937305,-5.016668158171981,4.195609812333946,0.438513200786627,,,,,,,,,,,,6.5031878937404795,5.319245330810466,4.3977662718346595,50.00000000000003,5.62238385853027,-12.473748552421231,-124.07995689966843,-0.2406227061778078,10.113492696554818,25.396450931391126,-23.901776097467483,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,25d13257-0e01-11ed-a3b6-85d45c1fc163,85.4080202300006,5.45232426328222,-3.4079855673174304,0.18355903841408516,3.6472264759618502,78.17231440965746,3.5305027970423986,-0.14155812192673217,-4.983010580260723,4.249093728512403,0.43838374062520047,-9.154039157222435,7.644098142688155,50.84601359876144,88.79008062849157,1356.712187758851,1666.2237855872233,63.14067435163607,-0.37293383320213785,0.7754518194201782,0.5095044963600374,,,,,,,,,,,,,,,,,0.9976598629630418,1,,,high,high,10.088927434358528,-9.093612546717072,53.71828973863038,Jeffry Parra,,Equipe quebec
4,07/27/2022,7:09:40 PM,2,3,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,2,0,Fastball,,StrikeSwinging,,,,0,0,,88.54354931821925,-1.6862817689625356,3.337949713593261,2332.270649628,131.35037859959849,10:30,5.308470541844879,-3.224342690333932,6.815031485960541,-25.100822212003433,9.297628857958447,-6.792262239407854,1.9411726961828792,0.30936746079948657,81.15840152945889,-6.117959745121477,4.7237084193232945,0.42212489537741216,,,,,,,,,,,,4.740376983663561,5.668430151270495,3.0120038978465384,49.99999999999997,5.190252404126828,-7.331442301058722,-128.80830538689804,-4.468145662158846,7.94626417542184,27.316762240202788,-22.672095712468455,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,31cbe27a-0e01-11ed-967c-631345776d9e,88.71098470588346,5.306715876324346,-3.2281939871526175,-1.6652166964541364,3.38559421605493,81.3024350033827,1.9428653267733702,0.3123455532445229,-6.090207278978884,4.771134103158266,0.42199244573819095,-7.224336416622042,7.9754988530386335,57.13277814387148,96.30330768717529,1265.7093307806886,1958.945193998779,54.26940183732839,-0.35853730394744326,0.8399304747548203,0.40739145702412666,,,,,,,,,,,,,,,,,0.9972077981086037,1,,,high,high,3.327023081545193,78.4715144609014,53.684968514039454,Jeffry Parra,,Equipe quebec
5,07/27/2022,7:10:20 PM,2,4,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,2,1,Fastball,,StrikeSwinging,,,,0,0,,88.05091933462543,-0.825980894100778,3.3109588297365002,2352.2769348229936,137.60304437770935,10:30,5.380310777024705,-3.167265692662462,6.867460708697773,-24.423609975885892,10.277563730866486,-6.376811016386426,2.838380211348387,0.29274906768271086,80.92186520033948,-5.489762805530512,4.600514184897645,0.4239782760061977,,,,,,,,,,,,4.512461659015527,5.982689723626106,2.9594790119653394,49.99999999999995,5.318808565979285,-7.246291615530676,-128.145089057709,-2.490569808383683,7.48307356492849,27.14976611828015,-22.252877795300954,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,4a1f3ac2-0e01-11ed-97cc-9d7fc12cf95b,88.22946779968262,5.37857896712243,-3.171489537963113,-0.8070843996250758,3.3589390521105646,81.06928412150194,2.8399015953965225,0.29559658721056553,-5.464795312652734,4.645658279485812,0.42383577037306575,-6.8112884333458545,8.941769356503094,56.40636911043798,91.57675606691376,1301.5123565791687,1959.4061252767372,55.32989493335767,-0.4086063874827125,0.8329827565240232,0.37306909204860056,,,,,,,,,,,,,,,,,0.9773094409082528,1,,,high,high,7.580919539778998,2.9681167247749887,53.63253929130222,Jeffry Parra,,Equipe quebec
6,07/27/2022,7:10:44 PM,2,5,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,2,2,Fastball,,Foul,,,,0,0,,88.13000283523354,-1.3612285609815582,3.5024862144640725,2454.0077131243656,137.08136406520717,10:30,5.378626662416514,-3.24955668632553,6.653536108132628,-25.631038268249547,9.30134144998464,-5.030638509329522,2.297192081592411,0.7056051919965937,80.5422385405667,-5.903190925085007,4.194888554477474,0.4266490241554381,,,,,,,,,,,,4.297064006260382,5.762677410724892,3.2616428507935464,49.999999999999964,5.3335793707344985,-11.40896695581388,-127.7856381587234,-3.1611719950155557,7.093977857195059,26.719834832161474,-22.660505945439343,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,57ae33d1-0e01-11ed-bfbb-07e8412225e7,88.29992087852636,5.376681967520907,-3.253397406943959,-1.3382855673846126,3.5490449527111174,80.6867068424462,2.2990880859853835,0.7085381684698019,-5.872574720810724,4.241077237623389,0.42652393991197496,-5.454777486542296,7.953501688084339,64.28425402288663,92.45021491059809,1064.8103698579453,2210.9574243564407,43.39066923723161,-0.3177591780564604,0.9009578138373163,0.2954727101550438,,,,,,,,,,,,,,,,,0.9970639841851697,1,,,high,high,6.794806580463364,-26.953966776846066,53.84646389186737,Jeffry Parra,,Equipe quebec
7,07/27/2022,7:11:15 PM,2,6,Joel Huertas,,Left,Equipe quebec,Connor Owings,,Right,Lake erie crushers,,1,Top,0,2,2,Slider,,InPlay,,GroundBall,Single,0,0,,78.94435125142641,0.8899098573622737,2.1551763758938676,2883.998486328797,308.084362160938,4:15,5.436877047198508,-3.190316176789315,6.126320517480472,-47.35831768442975,-3.3431048693320164,10.669542859382004,2.3084090554139385,-0.20863652307242256,72.81400308893072,-8.440980040610372,4.832128657714493,0.4774995047145831,85.14156703327828,3.530770980376257,24.44909476668455,,,,,84.59521212738088,,24.10944240834801,0.6978793712156964,-4.950821515006956,-1.9657930486202748,3.4804702271193,50.0,5.836377803444085,-5.979252758681069,-115.65769931207777,-0.3661297778936083,-6.637253163573092,23.636703334484,-34.80946394932038,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,6a093c51-0e01-11ed-a383-3bd262153447,79.04588680676012,5.427085393204105,-3.1922379184380034,1.0058706463395741,2.178856287007495,72.87810590703789,2.3160697888230364,-0.2075902380122079,-8.322897081409893,4.8478437328549004,0.4774069386797993,10.456377600528404,-6.160229438044659,64.48556534387309,61.096710544665164,1242.249079369691,2602.7417263247517,43.07384644126562,0.26568856162282617,0.9024768004084244,-0.3390357104308731,35.171896516996476,77.35974925659212,5.243407979273207,0.720980339928381,3.4262749187838177,2.5040880921510627,34.555527617858615,77.21570711926414,,,,,,,,,0.9946257454027321,1,,48.183792055305446,high,high,35.01296050980133,75.24953283710194,54.37367948251953,Jeffry Parra,,Equipe quebec
8,07/27/2022,7:12:07 PM,3,1,Joel Huertas,,Left,Equipe quebec,Kokko Figueiredo,,Switch,Lake erie crushers,,1,Top,0,0,0,Cutter,,BallCalled,,,,0,0,,85.59540650497298,-2.164887967232709,4.128175086809192,2217.626097948474,130.089616174341,10:15,5.380122977034715,-3.2796690452958788,6.795320084693095,-27.665788533254247,9.23707802166265,-6.456176729286731,1.3423842579533394,0.7105094539393563,79.39166251136575,-7.389295165172035,3.9396233564276186,0.4329847434272144,,,,,,,,,,,,5.001401224306952,5.913020458640922,3.1408312976881123,50.000000000000036,5.533930666883135,-11.1527026408805,-125.56682171185327,-5.796830586095729,7.976388055670071,25.684745072775357,-22.743783217843973,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,8921aade-0e01-11ed-89cc-8583fb7b7012,85.75700092351778,5.3779294566016995,-3.283636144724922,-2.13855580780724,4.176921317673142,79.52849086315865,1.3444780191554575,0.713515512861789,-7.355399978261131,3.9874196524809733,0.43286158914584705,-6.898834902634153,7.810229240984686,58.26575971067531,89.82431466083302,1166.4269730180333,1886.0842046202931,52.59799991067452,-0.3387232249853914,0.8504969374075773,0.4023947518492601,,,,,,,,,,,,,,,,,0.9952368403307138,1,,,high,high,9.158116805251364,-18.850360807290983,53.704679915306905,Jeffry Parra,,Equipe quebec
9,07/27/2022,7:12:37 PM,3,2,Joel Huertas,,Left,Equipe quebec,Kokko Figueiredo,,Switch,Lake erie crushers,,1,Top,0,1,0,Fastball,,BallCalled,,,,0,0,,87.37990469493168,-1.1629687644070232,1.8896033165555377,2406.056968058226,139.13331656867368,10:45,5.430731622390352,-3.2369954410213637,6.615562815061717,-25.848552159578606,9.661908928766156,-5.467614847290384,2.3396269138051133,-1.4588329747371673,80.8347491065769,-6.116574837840736,1.6907599481609699,0.4245090100886582,,,,,,,,,,,,3.740531050911598,5.82175549792723,3.316277272391146,49.99999999999992,5.575504004835852,-5.941289386078574,-128.54316877260217,-3.7771768747022243,6.245542909504217,27.16062680912178,-22.45349833911612,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,9b44f875-0e01-11ed-99a4-779d3d165f46,87.55297187500021,5.428707725108285,-3.2411084415338096,-1.1401967740973629,1.9376092190178278,80.9778818618529,2.3414733603818805,-1.4559683642419248,-6.086807469171441,1.7362149388662704,0.42438237699157266,-5.903028696569407,8.26756799660675,60.83054196849805,90.43803448962002,1172.6983639527082,2100.9256723464027,48.739426352781564,-0.36858414397071937,0.8731820153210773,0.3189026449140769,,,,,,,,,,,,,,,,,0.7109181405759468,1,,,high,high,8.605768959343102,-19.7434647987243,53.88443718493828,Jeffry Parra,,Equipe quebec
10,07/27/2022,7:13:10 PM,3,3,Joel Huertas,,Left,Equipe quebec,Kokko Figueiredo,,Switch,Lake erie crushers,,1,Top,0,2,0,Fastball,,StrikeCalled,,,,0,0,,87.26777911643144,-1.3352173675867238,2.7931135411422403,2389.5340968073574,141.9001824468447,10:45,5.497932187587,-3.221073530932671,6.731381341731231,-25.66394263421884,9.810045188486946,-4.673245001654092,2.303809912330241,-0.7578703420492274,80.99077960124124,-6.102689482872161,2.2586796201991235,0.4229875385985841,,,,,,,,,,,,3.4559522525887,5.835130313046042,3.039787070839584,50.000000000000064,5.539816758810279,-6.934237853430058,-128.7197561243688,-3.806503200474751,5.787844069845059,27.16658339881733,-22.401685296580503,Equipe Quebec,Lake Erie Crushers,,Independent,Frontier,d1eeb5e7-3093-409b-ada3-e792a5a89cf5,aeca7c85-0e01-11ed-a305-f5ba6f1cab8f,87.43902582775274,5.495937472801902,-3.224905842605617,-1.3124138774185143,2.8384175408158616,81.13371310179554,2.305657594171318,-0.7551645752870705,-6.072798220967035,2.301713680381392,0.42286371443306825,-5.0847232587603,8.435789954886301,62.605661491214235,98.05954679826888,1099.4534254606438,2121.573794391279,46.011204733576186,-0.3620791881132114,0.8878608584099728,0.28390448682397407,,,,,,,,,,,,,,,,,0.9970078390749717,1,,,high,high,1.746407881563671,31.94124424381657,53.76861865826877,Jeffry Parra,,Equipe quebec
