PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,06/21/2022,7:06:22 PM,1,1,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,0,0,Curveball,,BallCalled,,,,,,,87.73712135993081,-2.2754858223496655,-2.315914837305526,2429.9768403245503,202.7084446476636,12:45,6.370260748002344,0.6174599655656006,6.348096880462264,-19.301909116121674,16.442086735251653,5.320572847268201,2.816306062249596,-0.7454656025918304,79.99138433709174,-6.0306293889052105,-1.3305967554105167,0.43030171098800735,,,,,,,,,,,,-3.606242865275707,9.722741449283172,-0.8005086161010979,49.99999999999997,6.435640541621164,5.06198827625301,-127.57672936896827,-5.8677963266666096,-5.913319729891168,27.488182184171926,-16.23123015077006,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,c5facd00-f1b6-11ec-87be-837d52bd7174,87.91855610142849,6.370365097900331,0.6200700387843094,-2.2774938635216273,-2.34793562770925,80.14801876361847,2.816695764380738,-0.7474665162626869,-6.023577034541467,-1.3633362859368767,0.4301673153269273,5.62902057125908,15.173274411896784,-32.673519139737266,67.70649528891198,2045.45822024486,-1311.8262513558777,84.17603766016414,-0.7765081239519426,-0.5398513391513101,-0.3249548661786305,,,,,,,,,,,,,,,,,0.9973349395070336,1,,,high,high,29.06415423997919,-15.994397911647457,54.151903119537735,Reece Yeargain,,Equipe quebec
2,06/21/2022,7:07:17 PM,1,2,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,1,0,,,BallCalled,,,,0,0,,76.42640459294817,-2.0716725774524716,-1.734488406809831,2250.3405827889615,66.74634844963235,8:15,6.356432937087347,0.5984255566275568,6.180807675622256,-45.22492863799302,2.047121457882156,-4.955099325002174,0.432629150923052,-0.8886793469068804,70.67666863432005,-11.301236749609403,-1.6164362932176515,0.49485018964662764,,,,,,,,,,,,2.205890267760175,1.7095459157260537,-0.4651056087481844,49.999999999999964,6.177057316997813,3.4971529542596707,-111.17558724997714,-5.2150222742457455,2.753066854206578,20.456070351682307,-30.04044653914104,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,e5eca53d-f1b6-11ec-90ad-678bf1ee7888,76.52924930525,6.3499868305899225,0.6020819765297015,-1.99250378825582,-1.780565497473408,70.74573450910327,0.4385652277880466,-0.8913222435773874,-11.21127428967817,-1.6570687541039089,0.4947367601323169,-4.527894419230657,-0.22614355448900134,-84.11715272971946,77.64718539794043,230.64805792223453,-2238.489270004139,10.249473332449112,0.040465167892301306,-0.9947335470570706,0.09416868134739073,,,,,,,,,,,,,,,,,0.9958075723211206,1,,,high,high,20.117533141854107,-45.529651975781746,54.319192324377745,Reece Yeargain,,Equipe quebec
3,06/21/2022,7:07:32 PM,1,3,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,2,0,Fastball,,BallCalled,,,,0,0,,87.54830608493984,-3.1797981375647923,-3.14497450108973,2388.676429393378,206.35992027302444,1:00,6.255972791684559,0.5752665188720573,6.44327431897712,-20.141867622012057,15.68894806188682,5.78786906799426,1.8471479609511832,-1.6005793675674385,79.7676687987355,-6.8073144366707234,-1.0253146492687817,0.4308239814229242,,,,,,,,,,,,-4.099237994596954,9.563326361822869,-0.3549955462478498,49.999999999999986,6.021118596223533,6.8212153048694635,-127.15303596769247,-7.649724771884918,-6.683940771317916,27.05890539368682,-16.58073515452305,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,eecdcfb3-f1b6-11ec-b49f-571c3a88cfa7,87.72515362172626,6.255778959662231,0.5780725374357313,-3.1781046231953614,-3.179480035319276,79.92053706170147,1.8478336238266757,-1.602871908056418,-6.795902810230819,-1.061401441093046,0.4306788428383973,6.102663680782365,14.42906815931465,-35.55767628728121,91.35000188250045,1943.2612333032039,-1389.0683437039404,81.3530543271074,-0.7289417311542981,-0.5815221880247315,-0.36121447564667714,,,,,,,,,,,,,,,,,0.9914205515975604,1,,,high,high,7.784998305750857,-33.31812529099827,54.056725681022876,Reece Yeargain,,Equipe quebec
4,06/21/2022,7:07:45 PM,1,4,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,3,0,Fastball,,StrikeCalled,,,,0,0,,87.2974877331223,-3.0608984759296094,-1.9155713705248951,2440.844688595137,205.87480365096792,12:45,6.237151409286178,0.7622688035340706,6.386063273619778,-19.202451325881835,16.885772006981323,6.618420029543769,2.0034926854956976,0.02688693240288429,79.21552400184784,-6.328528109133153,0.9376386768683844,0.43236872618099337,,,,,,,,,,,,-4.201508990803636,10.183658635303194,-0.6277554009339265,50.0,6.008107285525877,4.0536149166506465,-126.90025928819027,-7.342689462627286,-6.813639525676981,27.299991663327067,-15.659083380910065,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,f68ea00c-f1b6-11ec-9377-c374505d54c4,87.47632365938573,6.237328705029021,0.7650906429169538,-3.06384352114073,-1.9502455096238558,79.37162916877847,2.0039140434967817,0.02447963564041483,-6.321462475239921,0.9006258643780893,0.4322194569446119,6.933895856853396,15.60872711557913,-25.129553892968097,99.3537283507879,2209.8184200884702,-1036.544906929164,90.53498694176903,-0.8145883454639807,-0.4246664737713247,-0.39510025751558714,,,,,,,,,,,,,,,,,0.9953069977990093,1,,,high,high,0.5816444843076198,-19.268668507246105,54.11393672638022,Reece Yeargain,,Equipe quebec
5,06/21/2022,7:07:58 PM,1,5,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,3,1,Fastball,,Foul,,,,0,0,,86.86518402415635,-2.0933703246932707,-2.46879689107404,2438.221304269633,206.79464642929432,1:00,6.256088286637067,0.6273095138737441,6.366422449732769,-20.245604301686566,16.203764975415734,6.482274838395597,2.8735629721052827,-0.9088676119016037,79.5407939466292,-5.820844303517511,-0.7126218009632146,0.4345267639599113,,,,,,,,,,,,-4.287211702184223,9.517915936480195,-0.45213138459489416,49.99999999999997,6.095353367922242,5.259593271155404,-126.31671724085521,-5.204248028023607,-6.888571422837218,27.058441837068212,-16.88092942316763,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,fdfffbeb-f1b6-11ec-a656-53c7bed4cfc6,87.0461042696235,6.256048295092144,0.6303400700405397,-2.0936932466528733,-2.505740601500607,79.69610807532149,2.8740849071236454,-0.911281452715425,-5.812027135519834,-0.7502570135359397,0.43437522017545704,6.819162664584848,14.884557698823803,-32.1709967175822,90.53934788277527,2063.8636285065027,-1298.2257321137506,84.64627984721555,-0.7555763469621255,-0.5324478667463013,-0.38158046740980156,,,,,,,,,,,,,,,,,0.9951562307364641,1,,,high,high,8.51458690550344,-58.219887913019924,54.133577550267226,Reece Yeargain,,Equipe quebec
6,06/21/2022,7:08:21 PM,1,6,Michael Austin,,Right,Equipe quebec,David Vinsky,,Right,New york boulders,,1,Top,0,3,2,Fastball,,InPlay,,FlyBall,Out,1,0,,86.86942749059318,-2.01925054080792,-1.9967869031110026,2277.7310409117454,201.3148053996134,12:45,6.283031386998797,0.6290402265432163,6.241388937982389,-20.65182125516844,16.09763978749339,4.914333606735684,2.898724243032626,-0.5757685600212444,79.00754567350484,-5.986695021682745,-0.01078882402736811,0.4353856711162396,86.41609292542935,45.54339746254947,18.586568430400476,,35.17701580103883,104.22369001015777,85.48662011428415,315.41892161084326,,18.608790540438335,4.931675284475479,-3.292462278866634,9.451297083240549,-0.48301939805656596,49.99999999999999,6.1226797979105765,4.258810767271187,-126.34430399493156,-5.059516118484093,-5.2934672028203344,27.028697068188592,-16.97869519868497,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,0c4fea4a-f1b7-11ec-956f-7b67b4c33f36,87.04864223302746,6.2829047368672635,0.6314355504011895,-2.0184617440326655,-2.0265804543468686,79.16296077461928,2.89938964837104,-0.5777715273521403,-5.975718048422306,-0.04201220478993074,0.4352337510971368,5.209879387194249,14.746675117770128,-31.046423930457816,74.39535689877205,1951.4454020437886,-1174.6997648654992,85.67497070517382,-0.7981457406678997,-0.515732430109607,-0.3114216389188927,19.290970572576178,57.366441790466794,61.6821767382234,0.7255227171358933,2.432247269339319,3.3997708195166996,100.65166535255634,298.9286509719406,,,,,,,,,0.9973803667648468,1,,45.35305011530978,high,high,23.04417879110513,43.74271818436874,54.25861106201761,Reece Yeargain,,Equipe quebec
7,06/21/2022,7:08:52 PM,2,1,Michael Austin,,Right,Equipe quebec,Jake Mackenzie,,Right,New york boulders,,1,Top,1,0,0,Curveball,,StrikeCalled,,,,0,0,,71.60199328818061,2.186543970911934,-0.22950227127623102,1727.4768069963986,19.06521982601267,6:45,6.358507832448635,0.6689783213558983,6.223137601590181,-64.69484803230577,-10.5497291027813,-5.178498810613764,3.0027100923581687,-0.09623741430365335,65.97762515568084,-10.310168387396493,-0.968201592554143,0.529603904681022,,,,,,,,,,,,2.7627873802859906,-6.455000284222873,-0.6492719268427635,50.00000000000002,6.489633938510335,0.5430562900922937,-104.146703736712,2.4037453247479443,2.9995891941355626,19.366014082693194,-39.182315672220724,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,1e71365c-f1b7-11ec-941f-09d0975b6173,71.67334590640255,6.346568941883878,0.6702315010664822,2.333400416112996,-0.24517899775832555,66.00031419012686,3.0125629296023115,-0.09709381447916583,-10.162471856514694,-0.981272542294339,0.5295265871290413,-5.03324044436594,-14.037722352706034,-33.30096422452435,60.8949612316202,1443.8218658108506,-948.4484901759013,83.57981189462421,0.7899523928472795,-0.5490368879828779,0.2730086311253439,,,,,,,,,,,,,,,,,0.9944488273754337,1,,,high,high,35.194534891542055,14.376116895072885,54.27686239840982,Reece Yeargain,,Equipe quebec
8,06/21/2022,7:09:04 PM,2,2,Michael Austin,,Right,Equipe quebec,Jake Mackenzie,,Right,New york boulders,,1,Top,1,0,1,Changeup,,Foul,,,,0,0,,78.61409177946844,-1.3075955620643984,-1.5305267591580616,1538.5778878869007,211.7770311901019,1:00,6.168643986767074,0.13971219312909777,5.999999999999997,-33.91016235819501,11.01368160708094,4.545131988842551,2.130694422989947,-0.8998649803936459,72.13741697752656,-7.663873020607305,-0.6727507943128096,0.4824029750547407,,,,,,,,,,,,-2.8970083017059083,6.337848370747577,-0.021976804969873434,49.99999999999997,6.0472355163545455,2.928702896944275,-114.38612479238196,-3.5638061973962225,-3.8301197350174765,21.51785472302271,-23.794812941060304,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,258acfc0-f1b7-11ec-8bdb-4da4b73e811c,78.77842879671464,6.165429022897161,0.14299603532446678,-1.2699308711371846,-1.5700567586478895,72.26722302160641,2.133812747031121,-0.9023462158242075,-7.615708116346968,-0.7110263344375408,0.48224970628799546,4.915757513925032,9.149760344174707,-46.905115089647204,18.356700725292153,1051.169614392958,-1123.50538889294,68.3208580253708,-0.5807982590779378,-0.730223278092196,-0.359787918619183,,,,,,,,,,,,,,,,,0.9933668989802811,0,,,medium,high,106.52103065276293,10.035106534504186,54.5,Reece Yeargain,,Equipe quebec
9,06/21/2022,7:09:23 PM,2,3,Michael Austin,,Right,Equipe quebec,Jake Mackenzie,,Right,New york boulders,,1,Top,1,0,2,Changeup,,InPlay,,,Out,1,0,,78.24605625117812,-0.7254985872624785,-0.6157326300638558,2204.4712504198606,41.19018426927459,7:15,6.235860169048047,0.5845864638044062,6.304398179846595,-45.75202807791423,-0.9317255262390276,-4.862027390387988,1.8180801583121,-0.17325692890189892,72.40715240183644,-9.43096870551474,-0.7118726783064869,0.4818467281326205,87.23668848172616,24.49421961735434,-2.649570920967566,2626.8217785331017,,,,328.5028229276864,,1.8996175206960568,4.2099382552123545,2.4863855813199187,-0.30144073611446637,-0.5371470863183708,49.99999999999997,6.160620596382819,1.3526944240164276,-113.95156053883491,-2.6481057177771246,3.257762497033267,21.62670529961499,-32.56900937524978,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,31271b73-f1b7-11ec-9cdf-f155319fa026,78.34988386971843,6.228792511704456,0.588032349122088,-0.6382321188616412,-0.6592534319899337,72.47835480975576,1.824378860784635,-0.17578348831895674,-9.334973032944262,-0.7506154753917105,0.4817393657696802,-4.459828724498671,-3.223846521918554,-78.88315870309088,87.92467783732167,425.0449470487475,-2163.1066286514933,19.281038342767864,0.1450951625592689,-0.9812360348267237,0.1269773119869364,-3.6697811149498123,79.30078991880434,36.168456451440555,0.10090877377483623,2.850601358570015,2.199547809850479,10.889377972488854,328.3222900121635,23.516685251277778,51.67798018664521,1.1609492578250342,0.924087771400494,0.24717584107088075,-0.29148909814771984,,,0.9967895255157748,1,0.9919753959083173,50.02178653610307,high,high,10.867789946411376,-51.1309885970429,54.195601820153406,Reece Yeargain,,Equipe quebec
10,06/21/2022,7:10:03 PM,3,1,Michael Austin,,Right,Equipe quebec,Chris Kwitzer,,Left,New york boulders,,1,Top,2,0,0,Changeup,,StrikeCalled,,,,0,0,,79.46383059352128,-1.562813756368034,-1.69294214930665,1384.2112284245568,212.80972017311223,1:00,6.327957633563178,0.8043602627695972,6.216676929301324,-33.606170264746986,9.9930050678717,4.230094705419787,1.801516908044301,0.03333993723957271,72.24427640260049,-8.720067011132674,0.8332619105365595,0.47523745319410193,,,,,,,,,,,,-2.788687194586161,5.898068281608855,-0.6798886377655027,49.99999999999997,6.194151833302503,3.3027419929957738,-115.6434596393968,-4.071833993803904,-3.7696626445847397,21.926519050466958,-24.20122003396038,Equipe Quebec,New York Boulders,,Independent,Frontier,f3069443-6eec-4c73-a1f5-a2ce2d44a098,48f0fb73-f1b7-11ec-9392-efa0f6077c01,79.61860079943173,6.324761148927284,0.807192997521524,-1.5249100415049062,-1.7273780898155633,72.3673739948096,1.8049370004665906,0.030997420181513878,-8.668158341525661,0.7974072314268087,0.4750809782321846,4.545230725593491,8.209536512970022,-46.677500006609684,48.67704322368734,949.7129857185645,-1007.0183561654427,68.61040903413871,-0.5766531234130551,-0.7275033863954297,-0.37176605283585273,,,,,,,,,,,,,,,,,0.9954647516175366,1,,,high,high,46.19066109868154,76.49271033377921,54.28332307069867,Reece Yeargain,,Equipe quebec
