PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
1,07/14/2022,7:22:18 PM,4,1,Brock Riley,,Right,Empire state greys,Tj White,,Right,Equipe quebec,,1,Bottom,1,0,0,Sinker,,StrikeCalled,,,,0,0,,80.47561953579417,0.5683016150639794,-3.5766485595954904,1724.1485700002272,234.58686894596718,1:45,4.8371875306513195,1.4119767686882037,6.3008253674897885,-30.813301172617965,10.088061148623066,10.837689704841178,2.2639058257289992,-0.7818919292365093,74.91759362206544,-6.414931676629553,-1.1391088239262575,0.4602994004187694,,,,,,,,,,,,-6.867464761967171,5.698092027064374,-1.0325781885348644,50.00000000000001,5.31502600442328,6.363283598757698,-119.33225247849158,-2.073756629796776,-9.859462973331972,23.898976193431842,-23.993428453349782,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,ce26aca1-03cb-11ed-9d3a-09a0d3ebf2d9,80.63626435584612,4.834485420520628,1.4161201146703537,0.6010579376340783,-3.6281578444829066,75.04900271065796,2.266550166536171,-0.7851698882399548,-6.372871759693824,-1.1907866424988212,0.4601609325678103,11.326045496605236,8.341412482908648,-21.820584753797494,9.109934907920227,1600.6173658964992,-640.8684259849135,92.8352343728875,-0.5379504464127992,-0.37170139345058245,-0.7566025319222539,,,,,,,,,,,,,,,,,0.9519209074028518,1,,,high,high,81.8010585828718,-30.771010175897644,54.19917463251021,Paul Mondesi,,Empire state greys
2,07/14/2022,7:22:30 PM,4,2,Brock Riley,,Right,Empire state greys,Tj White,,Right,Equipe quebec,,1,Bottom,1,0,1,Changeup,,InPlay,,GroundBall,Single,0,0,,77.68493936392194,1.0487524501875432,-4.180598424350748,1406.2815205973523,254.4298497003054,2:30,4.216310161322195,1.6472508284017309,6.087566528039003,-42.365004807074314,5.734703428491933,12.124247578043965,1.7103703717875833,0.15636314475825605,69.39738849798238,-7.1272929667154115,1.1496438768844104,0.48882848591397043,102.4290502835622,2.761794611979841,-28.523491976896103,,,,,92.04381955076093,,-27.75551389894532,0.6377978396276783,-7.74665526857364,2.812496065876711,-1.3310922457737973,50.00000000000001,4.275896776502599,7.917351830201117,-112.78613927734256,0.9719636898297308,-9.938399606985342,21.283143638283033,-28.565820120936483,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,d5ae63f0-03cb-11ed-9694-075e0b84fd11,77.83051651852732,4.2114982656768465,1.6516700838533829,1.1060103647515585,-4.233992694051411,69.50390294411103,1.7149859167428891,0.1528198208856606,-7.054980097120619,1.0938557306849883,0.4886816281191993,12.656812118347233,3.37909787984817,-16.397493300657445,19.33274180537352,1349.0828836065675,-396.99255450624014,95.9326325381501,-0.25750045360093493,-0.2822994888943772,-0.9241214827961127,-48.85501074492611,89.89182356180044,4.93541526518396,-0.31895455731151623,3.608569112554723,1.9664705155260014,-42.864777823072956,81.45351766296918,,,,,,,,,0.9978141496229228,1,,61.751747348692575,high,high,72.60053237516382,14.156666870525092,54.412433471960995,Paul Mondesi,,Empire state greys
3,07/14/2022,7:23:13 PM,5,1,Brock Riley,,Right,Empire state greys,Kyle Crowl,,Right,Equipe quebec,,1,Bottom,1,0,0,Fastball,,StrikeCalled,,,,0,0,,85.3427443864847,-1.1333631858919877,-3.088867344983683,1891.8592361657356,222.7671311313106,1:30,5.192724019091912,1.5841647187436907,5.925001728939343,-25.596635559911192,12.811377950605845,9.717745255827342,2.0265812106135743,0.5118068361237967,76.42166071215047,-6.282746611829754,0.770301074633709,0.4460488718649382,,,,,,,,,,,,-6.157318039162967,7.257910955768487,-1.3427806092537167,49.99999999999997,5.087602615602644,6.392775942344157,-124.00945780671613,-3.2449287779593776,-9.540708310375354,25.948055591034198,-20.9279825595389,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,ef57e63d-03cb-11ed-bfe9-097fbffb99e8,85.51674263167807,5.191241915590059,1.5878485075074686,-1.1163099468792228,-3.1331751335526024,76.56450733636593,2.0284450401908543,0.508818098353008,-6.253159277376129,0.7234076959179883,0.44589733696841005,10.12520364817597,11.276436912211548,-18.423382127781032,98.94721062365576,1794.8959958816527,-597.8960891606599,94.87471168940665,-0.696493776942503,-0.3160362450498307,-0.6442185269729287,,,,,,,,,,,,,,,,,0.9946774342077618,1,,,high,high,0.9475104387199582,59.56566841573364,54.57499827106066,Paul Mondesi,,Empire state greys
4,07/14/2022,7:23:36 PM,5,2,Brock Riley,,Right,Empire state greys,Kyle Crowl,,Right,Equipe quebec,,1,Bottom,1,0,1,Sinker,,BallCalled,,,,0,0,,82.5629320803025,0.8937955346381106,-5.168823779250268,1774.67563386536,237.12905471397875,2:00,4.532196482302354,1.643205481366505,6.180779939034005,-31.10459630399056,9.695308119917968,11.078775640308622,2.9126896794694193,-1.119873560933276,73.44738462600239,-5.03992687540263,-1.117212773394379,0.4597281479752434,,,,,,,,,,,,-7.543814883976364,5.028920096341411,-1.2581399156171438,49.99999999999994,4.584007544507094,10.515937677366514,-119.72328928360538,0.9936887567719065,-10.905529769627769,23.977976582697877,-24.90411538649818,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,fca842bd-03cb-11ed-a18d-a9d4cb2c4dec,82.72994398730246,4.529531088035274,1.647664533429631,0.9250383595904602,-5.222559698886378,73.58200863263797,2.9156247016325256,-1.1235604614004637,-4.9935646951554755,-1.1747240344398895,0.45957714858237697,11.573042988821166,7.991638112515075,-28.52753719210605,2.958325768339962,1559.208147098571,-847.5515084387837,87.85876795426066,-0.4768522405541427,-0.47758108144684497,-0.7379215753198684,,,,,,,,,,,,,,,,,0.9883987412677704,1,,,high,high,92.66249319150597,-0.2889539770647593,54.319220060965996,Paul Mondesi,,Empire state greys
5,07/14/2022,7:50:16 PM,5,6,Brock Riley,,Right,Empire state greys,Jonathan Lacroix,1506181,Left,Equipe quebec,,2,Bottom,0,0,0,Fastball,,InPlay,,FlyBall,Out,1,0,,85.63192361180806,0.027587815667018522,-3.335650488158828,1959.242134189322,226.69555136157587,1:30,5.0464936500918185,1.7506379652730653,5.984319989377527,-26.43050335227491,11.762786743538825,10.052790231698374,2.992122947465353,0.5880782814090885,77.73026657562615,-5.1188651472286315,-0.17572343661244733,0.44410426590280955,79.27110111579117,40.92816522994038,-34.051638514956856,1846.667190297274,-56.690694315255385,94.26645839011749,61.47314601587325,251.3290917120532,,-29.483510391764444,3.649644150355034,-6.446537818536091,6.4278796901058035,-1.493019098128251,49.99999999999995,5.034205808934541,6.944194481024401,-124.43374377404703,-0.7402555767812606,-10.05437191662964,26.193936610483547,-22.148777903912837,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,b6864a8c-03cf-11ed-a571-1fadc41bd393,85.80800252663035,5.044894050404955,1.7547248029082663,0.04602670679720784,-3.3848987059340003,77.87714106917132,2.9939908203386416,0.5847924000635076,-5.089219372549595,-0.22692825787392717,0.4439530167138442,10.530465150041769,10.176541525271,-27.586629706868877,89.13560526254807,1736.4991597489418,-907.3039229353905,88.6311665845965,-0.6078988876035326,-0.4630892257279913,-0.6449862878116381,-33.53581471394467,49.62236114788942,51.93147290122237,-0.5925696927327424,1.7896008057718213,3.0372249061344796,-123.69740640665961,218.78131544780356,34.12223548232435,-15.639554633114942,-0.6324857081156985,-0.9459168516166595,0.20059639970852425,-0.25495567115011275,,,0.987551338074551,1,0.7088825129395465,39.55668574583987,high,high,9.777955263706717,9.634763648752593,54.515680010622475,Paul Mondesi,,Empire state greys
6,07/14/2022,7:51:16 PM,6,1,Brock Riley,,Right,Empire state greys,Yordan Manduley,,Right,Equipe quebec,,2,Bottom,2,0,0,Fastball,,Foul,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,0165a85d-9e5b-4ea5-b722-718f70ea62ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Mondesi,,Empire state greys
7,07/14/2022,7:51:29 PM,6,2,Brock Riley,,Right,Empire state greys,Yordan Manduley,,Right,Equipe quebec,,2,Bottom,2,0,1,Fastball,,BallCalled,,,,0,0,,86.79127691114743,0.6273650674490936,-4.719933079057441,2079.8604490908533,230.2903306623591,1:45,5.066582209035617,1.679280083496629,6.071871016385376,-25.67257443921276,11.384307329414057,10.716662257679396,3.5973536943444415,-0.9036635470883675,77.85734306302356,-4.471598305371153,-1.2955990111026017,0.43813299301648423,,,,,,,,,,,,-7.206992246310773,6.00319438939929,-1.3193815794869739,50.00000000000006,5.101554274740012,10.070389246269833,-125.91729043987948,0.6025308613772288,-11.513412547045727,26.752674457951013,-22.583744609517595,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,e21781e1-03cf-11ed-98be-fff20cee4d84,86.9689975406617,5.065092258787684,1.683620685990225,0.644679300191767,-4.7727903226799455,78.00550025727608,3.599230699279312,-0.9072692613562819,-4.441732168339057,-1.351683285145867,0.437986571509716,11.203551972594257,9.90167744024673,-32.07539176426422,94.2243300642031,1762.3699043516692,-1104.478070369844,84.73500734734557,-0.5413699737673492,-0.5310347003582055,-0.6518594162230154,,,,,,,,,,,,,,,,,0.9886116063893816,1,,,high,high,5.198102942218974,18.727045727489223,54.42812898361462,Paul Mondesi,,Empire state greys
8,07/14/2022,7:51:56 PM,6,3,Brock Riley,,Right,Empire state greys,Yordan Manduley,,Right,Equipe quebec,,2,Bottom,2,1,1,Sinker,,InPlay,,LineDrive,Out,1,0,,81.43334060862968,0.8623449885149678,-3.8590107139487984,,,,4.062093670562996,2.092635878040031,6.351049624111226,,,,1.8260090280028023,1.1222256003099922,72.27702242270907,-6.385985878190635,2.147602737142175,,56.99630567735849,23.592721258685263,-4.625365560246895,2498.995325242112,-3.913576608132249,109.93035938734944,18.742408918467216,158.30908895019448,,-0.5852340602074524,2.4705346639107195,,,,,,,,,,,,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,f23c7402-03cf-11ed-bbef-110e604076a8,81.5648193550977,4.057101595464678,2.092635878040027,0.9232231832202904,-3.859010713948787,72.37416768409966,1.8307509324928128,1.1222256003099917,-6.3117551798832405,2.1476027371421806,0.4625661370258342,,,,,,,,,,,-4.212014292539244,52.06208279231427,22.81178054849177,-1.0062580733134359,2.3026241948661013,1.9180403744909733,-1.616982274789744,158.30083073870335,10.469694881248218,18.01257341529049,0.3826476037481621,0.8075720931778142,0.18136382431849102,-0.5611902329415357,,,,1,0.9931916684530876,26.56738705411879,high,high,,,54.148950375888774,Paul Mondesi,,Empire state greys
9,07/14/2022,7:54:14 PM,1,1,Franklin Parra,,Left,Equipe quebec,Christian Naccari,,Right,Empire state greys,,3,Top,0,0,0,Fastball,,BallCalled,,,,0,0,,86.35805082152291,-1.0516750246252187,1.1416488256520745,2134.7085656553,135.23709231465904,10:30,5.943787436462868,-1.7495952411202405,5.527011274670369,-24.37844177997615,13.714299873365356,-11.616587714153269,3.1290902852825204,-1.4465181602696604,78.48415991097689,-5.685210517471947,-0.974802633976226,0.44421440534279427,,,,,,,,,,,,6.538315117678206,7.630173502070548,1.6581255772743309,50.000000000000014,5.836460593137283,-2.114724037763693,-125.53795718807146,-3.1171802866799987,10.354286916298427,27.22961637452241,-20.090660480454535,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,4486983d-03d0-11ed-ad2d-952a06b1a656,86.54000871068023,5.942564856886125,-1.7540118845717267,-1.038411925272306,1.1925000245164055,78.63311882091361,3.130518393024843,-1.4432410155675393,-5.662362188909787,-0.9233455802722642,0.4440566166640096,-12.08629453233711,12.119879620097013,7.579783489100731,5.670641655438728,2116.0557903643485,281.5822301701941,99.12621443549483,-0.7038226447354958,0.13190663807720082,0.6980217214304312,,,,,,,,,,,,,,,,,0.9858199177285352,1,,,high,high,84.89642251010515,-2.325671398558172,54.97298872532963,Jeffry Parra,,Equipe quebec
10,07/14/2022,7:55:01 PM,1,2,Franklin Parra,,Left,Equipe quebec,Christian Naccari,,Right,Empire state greys,,3,Top,0,1,0,Fastball,,BallCalled,,,,0,0,,91.4444184068093,-1.987872436488262,0.9793617153108679,2399.6733687445603,134.828570790308,10:30,6.068913718681703,-1.5420451430334348,6.115230797675865,-19.877840963319684,13.732599882173247,-11.989316285302307,2.9253467677743537,-0.9804219103236824,82.59238374589403,-5.17635769657586,-0.511025543288985,0.41492054822190483,,,,,,,,,,,,6.799778347318364,8.034009922554002,1.4733228567054286,50.00000000000001,5.906476631297254,-1.8941356245893781,-133.01145055670528,-5.2400183143588075,12.08463614228422,30.655438965867717,-17.89592437095459,Equipe Quebec,Empire State Greys,,Independent,Frontier,b0e86f81-a56d-4a25-9bff-38158c4e1808,6067ac1e-03d0-11ed-ac1d-d7e533fb346d,91.6252203064131,6.068506856060151,-1.5463204891543172,-1.9836447200630585,1.0307973796223606,82.74595460403425,2.926127310912393,-0.9770046971985418,-5.163662529663995,-0.45747019057079025,0.41478234711009804,-12.486560984127879,12.403152205744854,7.753319525575565,78.40438791375269,2377.735753378398,323.7359475991643,99.0858082749137,-0.6985430113570286,0.13490833869966795,0.7027356554448834,,,,,,,,,,,,,,,,,0.9827213886267043,1,,,high,high,19.43605087762259,-13.210755151040013,54.38476920232414,Jeffry Parra,,Equipe quebec
